"","sensor_index","date","count","max_interval"
"14227",137622,2022-12-23,720,125
"14228",137622,2022-12-24,720,128
"14229",137622,2022-12-25,720,126
"14230",137622,2022-12-26,720,123
"14231",137622,2022-12-27,720,128
"14232",137622,2022-12-28,720,127
"14233",137622,2022-12-29,720,124
"14234",137622,2022-12-30,720,125
"14235",137622,2022-12-31,720,124
"14236",140102,2022-01-01,719,123
"14237",140102,2022-01-02,720,121
"14238",140102,2022-01-03,720,121
"14239",140102,2022-01-04,720,121
"14240",140102,2022-01-05,719,240
"14241",140102,2022-01-06,701,1275
"14242",140102,2022-01-07,713,1028
"14243",140102,2022-01-08,720,187
"14244",140102,2022-01-09,720,121
"14245",140102,2022-01-10,711,861
"14246",140102,2022-01-11,708,621
"14247",140102,2022-01-12,712,862
"14248",140102,2022-01-13,720,121
"14249",140102,2022-01-14,720,121
"14250",140102,2022-01-15,720,138
"14251",140102,2022-01-16,720,138
"14252",140102,2022-01-17,720,123
"14253",140102,2022-01-18,720,145
"14254",140102,2022-01-19,689,3921
"14255",140102,2022-01-20,719,122
"14256",140102,2022-01-21,720,157
"14257",140102,2022-01-22,719,268
"14258",140102,2022-01-23,720,151
"14259",140102,2022-01-24,720,121
"14260",140102,2022-01-25,720,121
"14261",140102,2022-01-26,720,126
"14262",140102,2022-01-27,719,138
"14263",140102,2022-01-28,720,156
"14264",140102,2022-01-29,720,138
"14265",140102,2022-01-30,720,154
"14266",140102,2022-01-31,720,129
"14267",140102,2022-02-01,720,127
"14268",140102,2022-02-02,720,121
"14269",140102,2022-02-03,720,125
"14270",140102,2022-02-04,719,123
"14271",140102,2022-02-05,714,855
"14272",140102,2022-02-06,713,453
"14273",140102,2022-02-07,720,121
"14274",140102,2022-02-08,720,123
"14275",140102,2022-02-09,720,182
"14276",140102,2022-02-10,720,127
"14277",140102,2022-02-11,719,121
"14278",140102,2022-02-12,720,131
"14279",140102,2022-02-13,720,163
"14280",140102,2022-02-14,714,943
"14281",140102,2022-02-15,720,138
"14282",140102,2022-02-16,720,121
"14283",140102,2022-02-17,717,360
"14284",140102,2022-02-18,720,126
"14285",140102,2022-02-19,720,121
"14286",140102,2022-02-20,720,121
"14287",140102,2022-02-21,720,128
"14288",140102,2022-02-22,720,121
"14289",140102,2022-02-23,719,239
"14290",140102,2022-02-24,717,240
"14291",140102,2022-02-25,720,124
"14292",140102,2022-02-26,720,121
"14293",140102,2022-02-27,720,121
"14294",140102,2022-02-28,720,126
"14295",140102,2022-03-01,717,240
"14296",140102,2022-03-02,720,124
"14297",140102,2022-03-03,719,240
"14298",140102,2022-03-04,719,240
"14299",140102,2022-03-05,716,241
"14300",140102,2022-03-06,710,1202
"14301",140102,2022-03-07,720,121
"14302",140102,2022-03-08,719,240
"14303",140102,2022-03-09,719,240
"14304",140102,2022-03-10,719,240
"14305",140102,2022-03-11,716,516
"14306",140102,2022-03-12,720,125
"14307",140102,2022-03-13,719,240
"14308",140102,2022-03-14,717,240
"14309",140102,2022-03-15,719,240
"14310",140102,2022-03-16,719,240
"14311",140102,2022-03-17,719,240
"14312",140102,2022-03-18,716,241
"14313",140102,2022-03-19,716,240
"14314",140102,2022-03-20,719,241
"14315",140102,2022-03-21,718,241
"14316",140102,2022-03-22,716,600
"14317",140102,2022-03-23,720,126
"14318",140102,2022-03-24,720,121
"14319",140102,2022-03-25,719,240
"14320",140102,2022-03-26,719,240
"14321",140102,2022-03-27,719,127
"14322",140102,2022-03-28,718,240
"14323",140102,2022-03-29,720,121
"14324",140102,2022-03-30,719,240
"14325",140102,2022-03-31,719,239
"14326",140102,2022-04-01,717,240
"14327",140102,2022-04-02,718,239
"14328",140102,2022-04-03,707,1321
"14329",140102,2022-04-04,718,254
"14330",140102,2022-04-05,718,240
"14331",140102,2022-04-06,720,121
"14332",140102,2022-04-07,718,260
"14333",140102,2022-04-08,709,1315
"14334",140102,2022-04-09,718,241
"14335",140102,2022-04-10,717,241
"14336",140102,2022-04-11,710,1315
"14337",140102,2022-04-12,718,240
"14338",140102,2022-04-13,720,128
"14339",140102,2022-04-14,720,121
"14340",140102,2022-04-15,718,240
"14341",140102,2022-04-16,719,240
"14342",140102,2022-04-17,720,127
"14343",140102,2022-04-18,718,240
"14344",140102,2022-04-19,719,240
"14345",140102,2022-04-20,719,240
"14346",140102,2022-04-21,719,121
"14347",140102,2022-04-22,719,241
"14348",140102,2022-04-23,719,240
"14349",140102,2022-04-24,708,1315
"14350",140102,2022-04-25,718,240
"14351",140102,2022-04-26,717,240
"14352",140102,2022-04-27,720,123
"14353",140102,2022-04-28,713,601
"14354",140102,2022-04-29,720,121
"14355",140102,2022-04-30,718,240
"14356",140102,2022-05-01,717,240
"14357",140102,2022-05-02,720,132
"14358",140102,2022-05-03,716,302
"14359",140102,2022-05-04,719,121
"14360",140102,2022-05-05,718,287
"14361",140102,2022-05-06,720,128
"14362",140102,2022-05-07,708,1315
"14363",140102,2022-05-08,720,121
"14364",140102,2022-05-09,717,240
"14365",140102,2022-05-10,717,240
"14366",140102,2022-05-11,720,121
"14367",140102,2022-05-12,718,241
"14368",140102,2022-05-13,719,240
"14369",140102,2022-05-14,719,241
"14370",140102,2022-05-15,718,240
"14371",140102,2022-05-16,718,240
"14372",140102,2022-05-17,719,240
"14373",140102,2022-05-18,718,240
"14374",140102,2022-05-19,720,126
"14375",140102,2022-05-20,719,240
"14376",140102,2022-05-21,720,121
"14377",140102,2022-05-22,720,122
"14378",140102,2022-05-23,718,240
"14379",140102,2022-05-24,718,247
"14380",140102,2022-05-25,718,240
"14381",140102,2022-05-26,718,240
"14382",140102,2022-05-27,718,240
"14383",140102,2022-05-28,716,240
"14384",140102,2022-05-29,720,132
"14385",140102,2022-05-30,720,121
"14386",140102,2022-05-31,720,130
"14387",140102,2022-06-01,720,123
"14388",140102,2022-06-02,717,240
"14389",140102,2022-06-03,715,241
"14390",140102,2022-06-04,717,241
"14391",140102,2022-06-05,716,240
"14392",140102,2022-06-06,720,124
"14393",140102,2022-06-07,719,240
"14394",140102,2022-06-08,719,240
"14395",140102,2022-06-09,720,128
"14396",140102,2022-06-10,720,132
"14397",140102,2022-06-11,719,240
"14398",140102,2022-06-12,719,240
"14399",140102,2022-06-13,719,240
"14400",140102,2022-06-14,715,241
"14401",140102,2022-06-15,718,241
"14402",140102,2022-06-16,719,240
"14403",140102,2022-06-17,718,240
"14404",140102,2022-06-18,720,157
"14405",140102,2022-06-19,718,240
"14406",140102,2022-06-20,719,240
"14407",140102,2022-06-21,717,240
"14408",140102,2022-06-22,720,122
"14409",140102,2022-06-23,719,167
"14410",140102,2022-06-24,719,240
"14411",140102,2022-06-25,720,125
"14412",140102,2022-06-26,719,240
"14413",140102,2022-06-27,716,360
"14414",140102,2022-06-28,720,126
"14415",140102,2022-06-29,719,122
"14416",140102,2022-06-30,719,240
"14417",140102,2022-07-01,719,240
"14418",140102,2022-07-02,719,240
"14419",140102,2022-07-03,720,121
"14420",140102,2022-07-04,719,240
"14421",140102,2022-07-05,718,241
"14422",140102,2022-07-06,719,240
"14423",140102,2022-07-07,718,240
"14424",140102,2022-07-08,719,126
"14425",140102,2022-07-09,716,241
"14426",140102,2022-07-10,719,240
"14427",140102,2022-07-11,719,240
"14428",140102,2022-07-12,719,240
"14429",140102,2022-07-13,719,240
"14430",140102,2022-07-14,719,240
"14431",140102,2022-07-15,718,241
"14432",140102,2022-07-16,720,124
"14433",140102,2022-07-17,718,240
"14434",140102,2022-07-18,719,240
"14435",140102,2022-07-19,720,127
"14436",140102,2022-07-20,720,121
"14437",140102,2022-07-21,719,240
"14438",140102,2022-07-22,720,125
"14439",140102,2022-07-23,717,240
"14440",140102,2022-07-24,719,240
"14441",140102,2022-07-25,717,240
"14442",140102,2022-07-26,719,240
"14443",140102,2022-07-27,715,240
"14444",140102,2022-07-28,719,240
"14445",140102,2022-07-29,720,122
"14446",140102,2022-07-30,720,123
"14447",140102,2022-07-31,718,240
"14448",140102,2022-08-01,718,240
"14449",140102,2022-08-02,718,240
"14450",140102,2022-08-03,718,240
"14451",140102,2022-08-04,717,346
"14452",140102,2022-08-05,719,122
"14453",140102,2022-08-06,720,121
"14454",140102,2022-08-07,717,416
"14455",140102,2022-08-08,719,240
"14456",140102,2022-08-09,717,240
"14457",140102,2022-08-10,717,420
"14458",140102,2022-08-11,718,240
"14459",140102,2022-08-12,719,240
"14460",140102,2022-08-13,717,240
"14461",140102,2022-08-14,720,127
"14462",140102,2022-08-15,719,240
"14463",140102,2022-08-16,720,123
"14464",140102,2022-08-17,718,240
"14465",140102,2022-08-18,718,240
"14466",140102,2022-08-19,720,125
"14467",140102,2022-08-20,720,127
"14468",140102,2022-08-21,720,123
"14469",140102,2022-08-22,718,240
"14470",140102,2022-08-23,719,240
"14471",140102,2022-08-24,720,123
"14472",140102,2022-08-25,720,123
"14473",140102,2022-08-26,719,124
"14474",140102,2022-08-27,719,240
"14475",140102,2022-08-28,717,240
"14476",140102,2022-08-29,719,240
"14477",140102,2022-08-30,719,240
"14478",140102,2022-08-31,720,122
"14479",140102,2022-09-01,719,240
"14480",140102,2022-09-02,720,126
"14481",140102,2022-09-03,718,240
"14482",140102,2022-09-04,717,240
"14483",140102,2022-09-05,718,240
"14484",140102,2022-09-06,717,360
"14485",140102,2022-09-07,719,240
"14486",140102,2022-09-08,720,121
"14487",140102,2022-09-09,720,123
"14488",140102,2022-09-10,720,125
"14489",140102,2022-09-11,720,122
"14490",140102,2022-09-12,719,240
"14491",140102,2022-09-13,717,240
"14492",140102,2022-09-14,719,241
"14493",140102,2022-09-15,716,240
"14494",140102,2022-09-16,718,240
"14495",140102,2022-09-17,720,124
"14496",140102,2022-09-18,719,240
"14497",140102,2022-09-19,717,240
"14498",140102,2022-09-20,718,240
"14499",140102,2022-09-21,720,129
"14500",140102,2022-09-22,717,240
"14501",140102,2022-09-23,718,240
"14502",140102,2022-09-24,720,125
"14503",140102,2022-09-25,717,403
"14504",140102,2022-09-26,719,240
"14505",140102,2022-09-27,719,240
"14506",140102,2022-09-28,718,240
"14507",140102,2022-09-29,719,240
"14508",140102,2022-09-30,718,240
"14509",140102,2022-10-01,717,240
"14510",140102,2022-10-02,719,240
"14511",140102,2022-10-03,720,125
"14512",140102,2022-10-04,720,129
"14513",140102,2022-10-05,718,240
"14514",140102,2022-10-06,719,240
"14515",140102,2022-10-07,718,240
"14516",140102,2022-10-08,719,240
"14517",140102,2022-10-09,717,240
"14518",140102,2022-10-10,719,252
"14519",140102,2022-10-11,719,240
"14520",140102,2022-10-12,718,240
"14521",140102,2022-10-13,720,129
"14522",140102,2022-10-14,720,121
"14523",140102,2022-10-15,720,123
"14524",140102,2022-10-16,718,240
"14525",140102,2022-10-17,720,122
"14526",140102,2022-10-18,720,121
"14527",140102,2022-10-19,720,130
"14528",140102,2022-10-20,718,240
"14529",140102,2022-10-21,720,127
"14530",140102,2022-10-22,720,122
"14531",140102,2022-10-23,719,240
"14532",140102,2022-10-24,719,240
"14533",140102,2022-10-25,716,256
"14534",140102,2022-10-26,718,240
"14535",140102,2022-10-27,719,240
"14536",140102,2022-10-28,719,240
"14537",140102,2022-10-29,718,240
"14538",140102,2022-10-30,719,240
"14539",140102,2022-10-31,720,124
"14540",140102,2022-11-01,719,240
"14541",140102,2022-11-02,718,240
"14542",140102,2022-11-03,718,240
"14543",140102,2022-11-04,717,360
"14544",140102,2022-11-05,720,124
"14545",140102,2022-11-06,720,121
"14546",140102,2022-11-07,719,240
"14547",140102,2022-11-08,718,240
"14548",140102,2022-11-09,718,240
"14549",140102,2022-11-10,719,152
"14550",140102,2022-11-11,719,240
"14551",140102,2022-11-12,719,240
"14552",140102,2022-11-13,717,360
"14553",140102,2022-11-14,717,240
"14554",140102,2022-11-15,720,142
"14555",140102,2022-11-16,719,240
"14556",140102,2022-11-17,720,156
"14557",140102,2022-11-18,716,244
"14558",140102,2022-11-19,717,240
"14559",140102,2022-11-20,717,258
"14560",140102,2022-11-21,318,48415
"14561",140102,2022-11-22,718,240
"14562",140102,2022-11-23,719,240
"14563",140102,2022-11-24,718,240
"14564",140102,2022-11-25,718,240
"14565",140102,2022-11-26,719,240
"14566",140102,2022-11-27,719,240
"14567",140102,2022-11-28,718,240
"14568",140102,2022-11-29,719,259
"14569",140102,2022-11-30,718,240
"14570",140102,2022-12-01,56,79792
"14571",140102,2022-12-02,0,NA
"14572",140102,2022-12-03,0,NA
"14573",140102,2022-12-04,263,54934
"14574",140102,2022-12-05,718,240
"14575",140102,2022-12-06,718,240
"14576",140102,2022-12-07,719,240
"14577",140102,2022-12-08,718,240
"14578",140102,2022-12-09,716,240
"14579",140102,2022-12-10,719,240
"14580",140102,2022-12-11,714,360
"14581",140102,2022-12-12,719,241
"14582",140102,2022-12-13,717,240
"14583",140102,2022-12-14,717,240
"14584",140102,2022-12-15,719,170
"14585",140102,2022-12-16,720,125
"14586",140102,2022-12-17,719,240
"14587",140102,2022-12-18,716,240
"14588",140102,2022-12-19,718,240
"14589",140102,2022-12-20,718,241
"14590",140102,2022-12-21,707,360
"14591",140102,2022-12-22,714,250
"14592",140102,2022-12-23,715,360
"14593",140102,2022-12-24,714,246
"14594",140102,2022-12-25,716,241
"14595",140102,2022-12-26,712,240
"14596",140102,2022-12-27,713,360
"14597",140102,2022-12-28,716,249
"14598",140102,2022-12-29,716,249
"14599",140102,2022-12-30,713,360
"14600",140102,2022-12-31,715,245
"14601",140390,2022-01-01,1,86399
"14602",140390,2022-01-02,0,NA
"14603",140390,2022-01-03,1,86399
"14604",140390,2022-01-04,0,NA
"14605",140390,2022-01-05,1,86399
"14606",140390,2022-01-06,0,NA
"14607",140390,2022-01-07,1,86399
"14608",140390,2022-01-08,0,NA
"14609",140390,2022-01-09,1,86399
"14610",140390,2022-01-10,0,NA
"14611",140390,2022-01-11,1,86399
"14612",140390,2022-01-12,0,NA
"14613",140390,2022-01-13,1,86399
"14614",140390,2022-01-14,0,NA
"14615",140390,2022-01-15,1,86399
"14616",140390,2022-01-16,0,NA
"14617",140390,2022-01-17,1,86399
"14618",140390,2022-01-18,0,NA
"14619",140390,2022-01-19,1,86399
"14620",140390,2022-01-20,0,NA
"14621",140390,2022-01-21,1,86399
"14622",140390,2022-01-22,0,NA
"14623",140390,2022-01-23,1,86399
"14624",140390,2022-01-24,0,NA
"14625",140390,2022-01-25,1,86399
"14626",140390,2022-01-26,0,NA
"14627",140390,2022-01-27,1,86399
"14628",140390,2022-01-28,0,NA
"14629",140390,2022-01-29,1,86399
"14630",140390,2022-01-30,0,NA
"14631",140390,2022-01-31,1,86399
"14632",140390,2022-02-01,1,86399
"14633",140390,2022-02-02,0,NA
"14634",140390,2022-02-03,1,86399
"14635",140390,2022-02-04,0,NA
"14636",140390,2022-02-05,1,86399
"14637",140390,2022-02-06,0,NA
"14638",140390,2022-02-07,1,86399
"14639",140390,2022-02-08,0,NA
"14640",140390,2022-02-09,1,86399
"14641",140390,2022-02-10,0,NA
"14642",140390,2022-02-11,1,86399
"14643",140390,2022-02-12,0,NA
"14644",140390,2022-02-13,1,86399
"14645",140390,2022-02-14,0,NA
"14646",140390,2022-02-15,1,86399
"14647",140390,2022-02-16,0,NA
"14648",140390,2022-02-17,1,86399
"14649",140390,2022-02-18,0,NA
"14650",140390,2022-02-19,1,86399
"14651",140390,2022-02-20,0,NA
"14652",140390,2022-02-21,1,86399
"14653",140390,2022-02-22,0,NA
"14654",140390,2022-02-23,1,86399
"14655",140390,2022-02-24,0,NA
"14656",140390,2022-02-25,1,86399
"14657",140390,2022-02-26,0,NA
"14658",140390,2022-02-27,1,86399
"14659",140390,2022-02-28,0,NA
"14660",140390,2022-03-01,1,86399
"14661",140390,2022-03-02,0,NA
"14662",140390,2022-03-03,1,86399
"14663",140390,2022-03-04,0,NA
"14664",140390,2022-03-05,1,86399
"14665",140390,2022-03-06,0,NA
"14666",140390,2022-03-07,1,86399
"14667",140390,2022-03-08,0,NA
"14668",140390,2022-03-09,1,86399
"14669",140390,2022-03-10,0,NA
"14670",140390,2022-03-11,1,86399
"14671",140390,2022-03-12,0,NA
"14672",140390,2022-03-13,1,86399
"14673",140390,2022-03-14,0,NA
"14674",140390,2022-03-15,1,86399
"14675",140390,2022-03-16,0,NA
"14676",140390,2022-03-17,1,86399
"14677",140390,2022-03-18,0,NA
"14678",140390,2022-03-19,1,86399
"14679",140390,2022-03-20,0,NA
"14680",140390,2022-03-21,1,86399
"14681",140390,2022-03-22,0,NA
"14682",140390,2022-03-23,1,86399
"14683",140390,2022-03-24,0,NA
"14684",140390,2022-03-25,1,86399
"14685",140390,2022-03-26,0,NA
"14686",140390,2022-03-27,1,86399
"14687",140390,2022-03-28,0,NA
"14688",140390,2022-03-29,1,86399
"14689",140390,2022-03-30,0,NA
"14690",140390,2022-03-31,1,86399
"14691",140390,2022-04-01,1,86399
"14692",140390,2022-04-02,0,NA
"14693",140390,2022-04-03,1,86399
"14694",140390,2022-04-04,0,NA
"14695",140390,2022-04-05,1,86399
"14696",140390,2022-04-06,0,NA
"14697",140390,2022-04-07,1,86399
"14698",140390,2022-04-08,0,NA
"14699",140390,2022-04-09,1,86399
"14700",140390,2022-04-10,0,NA
"14701",140390,2022-04-11,1,86399
"14702",140390,2022-04-12,0,NA
"14703",140390,2022-04-13,1,86399
"14704",140390,2022-04-14,0,NA
"14705",140390,2022-04-15,1,86399
"14706",140390,2022-04-16,0,NA
"14707",140390,2022-04-17,1,86399
"14708",140390,2022-04-18,0,NA
"14709",140390,2022-04-19,1,86399
"14710",140390,2022-04-20,0,NA
"14711",140390,2022-04-21,1,86399
"14712",140390,2022-04-22,0,NA
"14713",140390,2022-04-23,1,86399
"14714",140390,2022-04-24,0,NA
"14715",140390,2022-04-25,1,86399
"14716",140390,2022-04-26,0,NA
"14717",140390,2022-04-27,1,86399
"14718",140390,2022-04-28,0,NA
"14719",140390,2022-04-29,1,86399
"14720",140390,2022-04-30,0,NA
"14721",140390,2022-05-01,1,86399
"14722",140390,2022-05-02,0,NA
"14723",140390,2022-05-03,1,86399
"14724",140390,2022-05-04,0,NA
"14725",140390,2022-05-05,1,86399
"14726",140390,2022-05-06,0,NA
"14727",140390,2022-05-07,1,86399
"14728",140390,2022-05-08,0,NA
"14729",140390,2022-05-09,1,86399
"14730",140390,2022-05-10,0,NA
"14731",140390,2022-05-11,1,86399
"14732",140390,2022-05-12,0,NA
"14733",140390,2022-05-13,1,86399
"14734",140390,2022-05-14,0,NA
"14735",140390,2022-05-15,1,86399
"14736",140390,2022-05-16,0,NA
"14737",140390,2022-05-17,1,86399
"14738",140390,2022-05-18,0,NA
"14739",140390,2022-05-19,1,86399
"14740",140390,2022-05-20,0,NA
"14741",140390,2022-05-21,1,86399
"14742",140390,2022-05-22,0,NA
"14743",140390,2022-05-23,1,86399
"14744",140390,2022-05-24,0,NA
"14745",140390,2022-05-25,1,86399
"14746",140390,2022-05-26,0,NA
"14747",140390,2022-05-27,1,86399
"14748",140390,2022-05-28,0,NA
"14749",140390,2022-05-29,1,86399
"14750",140390,2022-05-30,0,NA
"14751",140390,2022-05-31,1,86399
"14752",140390,2022-06-01,1,86399
"14753",140390,2022-06-02,0,NA
"14754",140390,2022-06-03,1,86399
"14755",140390,2022-06-04,0,NA
"14756",140390,2022-06-05,1,86399
"14757",140390,2022-06-06,0,NA
"14758",140390,2022-06-07,1,86399
"14759",140390,2022-06-08,0,NA
"14760",140390,2022-06-09,1,86399
"14761",140390,2022-06-10,0,NA
"14762",140390,2022-06-11,1,86399
"14763",140390,2022-06-12,0,NA
"14764",140390,2022-06-13,1,86399
"14765",140390,2022-06-14,0,NA
"14766",140390,2022-06-15,1,86399
"14767",140390,2022-06-16,0,NA
"14768",140390,2022-06-17,1,86399
"14769",140390,2022-06-18,0,NA
"14770",140390,2022-06-19,1,86399
"14771",140390,2022-06-20,0,NA
"14772",140390,2022-06-21,1,86399
"14773",140390,2022-06-22,0,NA
"14774",140390,2022-06-23,1,86399
"14775",140390,2022-06-24,0,NA
"14776",140390,2022-06-25,1,86399
"14777",140390,2022-06-26,0,NA
"14778",140390,2022-06-27,1,86399
"14779",140390,2022-06-28,0,NA
"14780",140390,2022-06-29,1,86399
"14781",140390,2022-06-30,0,NA
"14782",140390,2022-07-01,1,86399
"14783",140390,2022-07-02,0,NA
"14784",140390,2022-07-03,1,86399
"14785",140390,2022-07-04,0,NA
"14786",140390,2022-07-05,1,86399
"14787",140390,2022-07-06,0,NA
"14788",140390,2022-07-07,1,86399
"14789",140390,2022-07-08,0,NA
"14790",140390,2022-07-09,1,86399
"14791",140390,2022-07-10,0,NA
"14792",140390,2022-07-11,1,86399
"14793",140390,2022-07-12,0,NA
"14794",140390,2022-07-13,1,86399
"14795",140390,2022-07-14,0,NA
"14796",140390,2022-07-15,1,86399
"14797",140390,2022-07-16,0,NA
"14798",140390,2022-07-17,1,86399
"14799",140390,2022-07-18,0,NA
"14800",140390,2022-07-19,1,86399
"14801",140390,2022-07-20,0,NA
"14802",140390,2022-07-21,1,86399
"14803",140390,2022-07-22,0,NA
"14804",140390,2022-07-23,1,86399
"14805",140390,2022-07-24,0,NA
"14806",140390,2022-07-25,1,86399
"14807",140390,2022-07-26,0,NA
"14808",140390,2022-07-27,1,86399
"14809",140390,2022-07-28,0,NA
"14810",140390,2022-07-29,1,86399
"14811",140390,2022-07-30,0,NA
"14812",140390,2022-07-31,1,86399
"14813",140390,2022-08-01,1,86399
"14814",140390,2022-08-02,0,NA
"14815",140390,2022-08-03,87,76035
"14816",140390,2022-08-04,720,128
"14817",140390,2022-08-05,720,124
"14818",140390,2022-08-06,720,127
"14819",140390,2022-08-07,719,121
"14820",140390,2022-08-08,720,123
"14821",140390,2022-08-09,720,124
"14822",140390,2022-08-10,719,302
"14823",140390,2022-08-11,720,122
"14824",140390,2022-08-12,719,124
"14825",140390,2022-08-13,720,127
"14826",140390,2022-08-14,720,126
"14827",140390,2022-08-15,720,124
"14828",140390,2022-08-16,720,124
"14829",140390,2022-08-17,720,173
"14830",140390,2022-08-18,720,130
"14831",140390,2022-08-19,720,128
"14832",140390,2022-08-20,720,124
"14833",140390,2022-08-21,720,123
"14834",140390,2022-08-22,719,121
"14835",140390,2022-08-23,720,121
"14836",140390,2022-08-24,720,121
"14837",140390,2022-08-25,720,123
"14838",140390,2022-08-26,720,121
"14839",140390,2022-08-27,720,121
"14840",140390,2022-08-28,599,14559
"14841",140390,2022-08-29,1,86399
"14842",140390,2022-08-30,0,NA
"14843",140390,2022-08-31,1,86399
"14844",140390,2022-09-01,324,47632
"14845",140390,2022-09-02,719,126
"14846",140390,2022-09-03,719,240
"14847",140390,2022-09-04,720,123
"14848",140390,2022-09-05,720,123
"14849",140390,2022-09-06,720,127
"14850",140390,2022-09-07,720,126
"14851",140390,2022-09-08,719,241
"14852",140390,2022-09-09,718,241
"14853",140390,2022-09-10,720,124
"14854",140390,2022-09-11,720,123
"14855",140390,2022-09-12,720,134
"14856",140390,2022-09-13,711,249
"14857",140390,2022-09-14,720,127
"14858",140390,2022-09-15,720,127
"14859",140390,2022-09-16,720,127
"14860",140390,2022-09-17,719,125
"14861",140390,2022-09-18,720,126
"14862",140390,2022-09-19,720,131
"14863",140390,2022-09-20,720,128
"14864",140390,2022-09-21,716,243
"14865",140390,2022-09-22,719,236
"14866",140390,2022-09-23,719,124
"14867",140390,2022-09-24,718,241
"14868",140390,2022-09-25,720,126
"14869",140390,2022-09-26,720,129
"14870",140390,2022-09-27,718,252
"14871",140390,2022-09-28,720,130
"14872",140390,2022-09-29,720,135
"14873",140390,2022-09-30,720,125
"14874",140390,2022-10-01,720,123
"14875",140390,2022-10-02,719,128
"14876",140390,2022-10-03,711,586
"14877",140390,2022-10-04,718,240
"14878",140390,2022-10-05,719,135
"14879",140390,2022-10-06,720,126
"14880",140390,2022-10-07,720,125
"14881",140390,2022-10-08,720,124
"14882",140390,2022-10-09,720,132
"14883",140390,2022-10-10,720,133
"14884",140390,2022-10-11,720,135
"14885",140390,2022-10-12,720,124
"14886",140390,2022-10-13,720,124
"14887",140390,2022-10-14,719,122
"14888",140390,2022-10-15,718,241
"14889",140390,2022-10-16,720,126
"14890",140390,2022-10-17,720,129
"14891",140390,2022-10-18,719,241
"14892",140390,2022-10-19,720,126
"14893",140390,2022-10-20,720,127
"14894",140390,2022-10-21,720,123
"14895",140390,2022-10-22,720,123
"14896",140390,2022-10-23,718,240
"14897",140390,2022-10-24,720,123
"14898",140390,2022-10-25,717,261
"14899",140390,2022-10-26,720,123
"14900",140390,2022-10-27,720,122
"14901",140390,2022-10-28,720,125
"14902",140390,2022-10-29,720,124
"14903",140390,2022-10-30,719,129
"14904",140390,2022-10-31,719,240
"14905",140390,2022-11-01,720,127
"14906",140390,2022-11-02,718,239
"14907",140390,2022-11-03,720,125
"14908",140390,2022-11-04,712,1080
"14909",140390,2022-11-05,718,239
"14910",140390,2022-11-06,720,124
"14911",140390,2022-11-07,720,124
"14912",140390,2022-11-08,720,131
"14913",140390,2022-11-09,720,123
"14914",140390,2022-11-10,719,240
"14915",140390,2022-11-11,720,121
"14916",140390,2022-11-12,720,124
"14917",140390,2022-11-13,720,125
"14918",140390,2022-11-14,719,131
"14919",140390,2022-11-15,720,132
"14920",140390,2022-11-16,717,243
"14921",140390,2022-11-17,706,246
"14922",140390,2022-11-18,709,247
"14923",140390,2022-11-19,706,362
"14924",140390,2022-11-20,716,247
"14925",140390,2022-11-21,712,244
"14926",140390,2022-11-22,707,350
"14927",140390,2022-11-23,718,238
"14928",140390,2022-11-24,720,124
"14929",140390,2022-11-25,715,243
"14930",140390,2022-11-26,719,128
"14931",140390,2022-11-27,720,126
"14932",140390,2022-11-28,719,240
"14933",140390,2022-11-29,720,131
"14934",140390,2022-11-30,720,133
"14935",140390,2022-12-01,720,126
"14936",140390,2022-12-02,720,124
"14937",140390,2022-12-03,716,243
"14938",140390,2022-12-04,719,124
"14939",140390,2022-12-05,720,123
"14940",140390,2022-12-06,720,125
"14941",140390,2022-12-07,720,125
"14942",140390,2022-12-08,720,123
"14943",140390,2022-12-09,720,121
"14944",140390,2022-12-10,720,125
"14945",140390,2022-12-11,718,240
"14946",140390,2022-12-12,720,121
"14947",140390,2022-12-13,720,122
"14948",140390,2022-12-14,719,123
"14949",140390,2022-12-15,720,156
"14950",140390,2022-12-16,720,129
"14951",140390,2022-12-17,720,125
"14952",140390,2022-12-18,720,124
"14953",140390,2022-12-19,719,128
"14954",140390,2022-12-20,717,243
"14955",140390,2022-12-21,720,125
"14956",140390,2022-12-22,717,332
"14957",140390,2022-12-23,717,240
"14958",140390,2022-12-24,720,126
"14959",140390,2022-12-25,719,239
"14960",140390,2022-12-26,719,130
"14961",140390,2022-12-27,720,129
"14962",140390,2022-12-28,720,129
"14963",140390,2022-12-29,720,129
"14964",140390,2022-12-30,720,123
"14965",140390,2022-12-31,719,214
"14966",147803,2022-01-01,0,NA
"14967",147803,2022-01-02,0,NA
"14968",147803,2022-01-03,0,NA
"14969",147803,2022-01-04,0,NA
"14970",147803,2022-01-05,0,NA
"14971",147803,2022-01-06,0,NA
"14972",147803,2022-01-07,0,NA
"14973",147803,2022-01-08,0,NA
"14974",147803,2022-01-09,0,NA
"14975",147803,2022-01-10,0,NA
"14976",147803,2022-01-11,0,NA
"14977",147803,2022-01-12,0,NA
"14978",147803,2022-01-13,0,NA
"14979",147803,2022-01-14,0,NA
"14980",147803,2022-01-15,0,NA
"14981",147803,2022-01-16,0,NA
"14982",147803,2022-01-17,0,NA
"14983",147803,2022-01-18,0,NA
"14984",147803,2022-01-19,0,NA
"14985",147803,2022-01-20,0,NA
"14986",147803,2022-01-21,0,NA
"14987",147803,2022-01-22,0,NA
"14988",147803,2022-01-23,0,NA
